progress,"(['progressive', 'progressing', 'progresses', 'progressed', 'progression'], 103)"
kolya,"(['kolyazin'], 1)"
shiningly,"([], 1)"
manes,"(['meanest', 'manures'], 2)"
collection,"(['recollections', 'collections', 'recollection'], 27)"
dewey,"([], 16)"
amble,"(['ambler', 'ambled', 'ramballe'], 1)"
trespasser,"([], 1)"
pwonounce,"([], 1)"
circumflex,"([], 3)"
width,"([], 6)"
anterior,"([], 28)"
pretend,"(['pretending'], 8)"
fewest,"([], 1)"
nicer,"([], 1)"
plurality,"([], 1)"
guided,"([], 17)"
maiden,"(['maidens'], 15)"
peaked,"([], 4)"
discrimination,"(['discriminations'], 9)"
fall,"(['fatally', 'fallen', 'falling', 'befall', 'falls', 'falleth', 'befalls', 'fallow', 'falsely', 'fallacy'], 124)"
defined,"(['undefined'], 55)"
quieter,"([], 5)"
referee,"([], 1)"
outstripped,"([], 3)"
ignorant,"([], 12)"
sincerity,"(['insincerity'], 9)"
sundials,"([], 1)"
buzzed,"([], 1)"
plutarch,"([], 4)"
beauties,"([], 2)"
deft,"(['deficit', 'default'], 2)"
resections,"([], 3)"
counterfeiting,"([], 1)"
tightening,"([], 1)"
organization,"(['disorganization', 'organizational'], 42)"
fateful,"([], 10)"
squatters,"([], 4)"
quanti,"([], 1)"
lends,"(['legends'], 3)"
impostors,"([], 1)"
angina,"([], 5)"
blissfully,"([], 1)"
intelligently,"([], 2)"
arbitrary,"(['arbitrarily'], 19)"
bye,"(['obeyed', 'buyers', 'bryce', 'buoyed', 'buyer'], 7)"
feeling,"(['feelings'], 362)"
linking,"(['clinking', 'blinking'], 4)"
sein,"(['skein', 'steins', 'stein', 'seminar', 'seine'], 1)"
sparkled,"([], 5)"
embryo,"(['embryonic', 'embryos'], 6)"
sweetly,"([], 7)"
decomposing,"([], 3)"
stupefying,"([], 1)"
bathe,"(['breathes'], 4)"
yokohama,"([], 1)"
heroic,"(['unheroic'], 26)"
slowed,"([], 1)"
sovereignty,"([], 28)"
emotions,"([], 10)"
recovering,"([], 12)"
plight,"(['plighted'], 12)"
noel,"([], 1)"
infiltrate,"(['infiltrates', 'infiltrated'], 4)"
fleck,"([], 1)"
skeleton,"([], 35)"
stations,"(['situations', 'hesitations'], 10)"
laity,"(['laxity', 'clarity'], 2)"
roam,"(['roaming'], 2)"
tides,"(['tidiness'], 1)"
litigation,"([], 1)"
rescinded,"([], 1)"
reminiscences,"([], 9)"
prediction,"(['predictions', 'predilection'], 4)"
contractual,"([], 1)"
bake,"([], 2)"
dearest,"([], 20)"
suffused,"([], 5)"
folds,"([], 15)"
pursing,"([], 3)"
sewn,"(['sewing', 'strewn', 'sewene'], 5)"
pagan,"([], 1)"
cover,"(['coventry', 'recover', 'converse', 'covertly', 'recovery', 'converge', 'covering', 'converts', 'convert', 'covers', 'recovers', 'coverlet', 'uncover', 'covert', 'coverage'], 38)"
precipitance,"([], 1)"
secessionist,"([], 1)"
quickened,"([], 2)"
bestow,"(['bestowed'], 6)"
unheroic,"([], 1)"
gelatinous,"([], 8)"
palate,"(['palliated'], 16)"
litre,"([], 1)"
inadvertently,"([], 1)"
guaranteed,"([], 6)"
including,"([], 85)"
dare,"(['darker', 'dearest', 'daresay', 'darted', 'declare', 'diaries', 'dwarfed', 'daren', 'dares', 'dearer'], 43)"
disheveled,"([], 7)"
cirsoid,"([], 9)"
krug,"([], 1)"
hobbledehoy,"([], 1)"
carding,"(['discarding'], 1)"
presaging,"([], 1)"
hid,"(['hidden', 'thirds', 'shield', 'hides', 'hiding', 'hissed', 'hyoid', 'chimed', 'hinder', 'shied', 'hind', 'humid', 'hindu'], 28)"
attaining,"([], 5)"
aware,"(['delaware', 'hardware', 'awarded', 'unaware', 'unawares'], 52)"
partnerships,"([], 3)"
seemed,"(['esteemed'], 695)"
remove,"(['removed', 'removable'], 53)"
tenderly,"([], 17)"
willard,"([], 2)"
companion,"(['companions'], 81)"
enterprises,"([], 11)"
checkerboards,"([], 1)"
egotists,"([], 2)"
elusive,"([], 1)"
aggravated,"([], 18)"
coverings,"([], 2)"
bravado,"([], 1)"
fait,"(['fainter', 'falsity', 'faites', 'faints', 'frailty', 'fairest'], 5)"
detailed,"([], 12)"
pari,"(['partite', 'parotid', 'partial', 'paring', 'paresis', 'parting', 'parait', 'sparing', 'parking'], 1)"
stung,"(['shantung', 'suturing', 'stunning'], 3)"
equino,"([], 2)"
forsook,"([], 2)"
walnut,"(['walnuts'], 6)"
outhouse,"(['courthouse', 'outhouses'], 1)"
excised,"([], 20)"
prominently,"([], 5)"
aircraft,"([], 1)"
innocent,"(['innocently'], 72)"
mautern,"([], 1)"
walls,"([], 72)"
ungovernable,"([], 1)"
alarm,"(['alarmed', 'alarming', 'alarms'], 52)"
decried,"(['descried'], 1)"
spongiopilene,"([], 1)"
caleb,"([], 1)"
jena,"([], 5)"
enmities,"([], 1)"
rock,"(['frocks', 'rocking', 'frocked'], 6)"
bolshevists,"([], 1)"
obeyed,"([], 9)"
wavering,"([], 8)"
theodore,"([], 28)"
lavishly,"([], 1)"
spokesman,"([], 6)"
flagstaff,"([], 2)"
lasting,"(['blasting'], 16)"
authentic,"([], 3)"
disordered,"([], 13)"
undiscerning,"([], 2)"
troupe,"([], 1)"
detachments,"([], 15)"
blooming,"([], 1)"
examples,"([], 23)"
enquiry,"([], 1)"
seventeen,"(['seventeenth'], 10)"
receiving,"([], 54)"
abdicated,"([], 1)"
print,"(['printed', 'prints', 'printing', 'printer', 'printers', 'sprinter', 'imprint'], 50)"
transverse,"(['transversely'], 17)"
horizon,"(['horizontal', 'horizons'], 22)"
battery,"([], 78)"
periodically,"([], 4)"
ashen,"(['apsheron'], 2)"
silk,"(['silks', 'silken'], 50)"
commensurable,"(['incommensurable'], 1)"
reverence,"([], 4)"
hutchinson,"([], 15)"
sculpture,"([], 2)"
so,"(['story', 'shown', 'stood', 'shoe', 'sole', 'show', 'sound', 'slow', 'soon', 'shot', 'sort', 'smoke', 'sofa', 'sorry', 'stout', 'shook', 'south', 'short', 'shops', 'shop', 'stop', 'stone', 'shock', 'scott', 'soda', 'stock', 'stole', 'sob', 'solid', 'solve', 'whoso', 'son', 'sport', 'spot', 'shone', 'soles', 'soled', 'sophy', 'storm', 'sons', 'sober', 'shows', 'slop', 'stool', 'sots', 'sworn', 'songs', 'swore', 'socks', 'soie', 'sold', 'shots', 'stoke', 'sore', 'saxon', 'souls', 'spots', 'slope', 'shoes', 'soft', 'bosom', 'scorn', 'simon', 'stoop', 'snow', 'sour', 'iso', 'elson', 'soil', 'shore', 'sorts', 'sword', 'song', 'stony', 'score', 'stops', 'sown', 'mason', 'sloop', 'sores', 'soto', 'store', 'scows', 'scow', 'spoon', 'shod', 'shorn', 'sioux', 'stove', 'shout', 'sloat', 'astor', 'jason', 'smote', 'sows', 'stowe', 'sowed', 'shoot', 'sow', 'scoop', 'soils', 'santo', 'samoa', 'senor', 'russo', 'scope', 'soap', 'scout', 'verso', 'psoas', 'osteo', 'sero', 'spore', 'salol', 'eusol', 'tarso', 'sacro', 'naso', 'seton', 'soup', 'solar', 'spool', 'sarco', 'vaso', 'soak', 'sock', 'lysol', 'sooty', 'scot', 'costo', 'justo', 'soyez', 'spoil', 'sonya', 'soups', 'snowy', 'sobs', 'schon', 'shako', 'shove', 'sount', 'gusto', 'showy', 'sot', 'snows', 'souza', 'salon', 'scour', 'snout', 'snort', 'smock', 'sous', 'sloth', 'soll', 'basov', 'savor', 'kosoy', 'scold', 'sont', 'synod', 'solfa', 'sov', 'arson', 'snore', 'swoon', 'soyna', 'soot', 'scowl', 'sofas', 'slot', 'disco', 'solo', 'soar', 'scots', 'sol'], 3017)"
whig,"(['whining', 'wything'], 18)"
arterioles,"([], 5)"
chains,"(['champions'], 14)"
automobile,"([], 1)"
imparts,"([], 5)"
district,"(['districts'], 37)"
deliberation,"(['deliberations'], 7)"
circuiting,"([], 1)"
gushing,"([], 1)"
absurdly,"([], 3)"
deportment,"([], 1)"
thoreau,"([], 1)"
censorship,"([], 5)"
consuming,"([], 3)"
builders,"([], 8)"
annoy,"([], 2)"
rectus,"([], 1)"
vult,"([], 1)"
judas,"([], 1)"
moles,"(['smolensk', 'molested'], 9)"
gesticulated,"([], 1)"
dear,"(['despair', 'dearest', 'dealer', 'dreary', 'dearly', 'declare', 'depart', 'decatur', 'denmark', 'dietary', 'dealers', 'dreamer', 'dearer', 'endears'], 449)"
hectare,"([], 1)"
extricate,"([], 3)"
gums,"([], 8)"
deseret,"(['desertest'], 1)"
cleopatra,"([], 1)"
arriving,"([], 18)"
nigh,"(['nights', 'knights', 'tonight', 'knight', 'neighed', 'nightly'], 5)"
reaches,"(['researches', 'breaches', 'preachers', 'reproaches'], 35)"
deserter,"([], 3)"
surgeon,"(['surgeons'], 43)"
unfolded,"([], 5)"
goal,"(['goals', 'glossal', 'global'], 28)"
endoneural,"([], 1)"
beaded,"(['beheaded', 'belauded'], 1)"
beseech,"(['beseeching'], 3)"
reverberated,"([], 4)"
colonel,"(['colonels'], 143)"
increases,"([], 43)"
shelters,"([], 3)"
wobbed,"([], 1)"
triumphed,"([], 2)"
verifies,"([], 1)"
sound,"(['sounded', 'sounds', 'sounding', 'unsound', 'sounder', 'surround', 'soundly'], 219)"
tunnels,"([], 2)"
streaks,"([], 6)"
evermore,"([], 1)"
prohibiting,"([], 4)"
caprices,"([], 1)"
potters,"([], 2)"
xiphi,"([], 1)"
marshalls,"([], 1)"
hysterical,"([], 12)"
alexey,"([], 1)"
maddened,"([], 1)"
per,"(['keeper', 'temper', 'permit', 'perils', 'player', 'supper', 'proper', 'pierce', 'nipper', 'pauper', 'percy', 'poker', 'pokers', 'palmer', 'porter', 'poetry', 'poorer', 'pearl', 'plover', 'stoper', 'romper', 'period', 'expert', 'peril', 'sphere', 'prayer', 'powder', 'peered', 'perry', 'hamper', 'perish', 'cooper', 'reaper', 'packer', 'harper', 'palter', 'parker', 'peru', 'piers', 'petrol', 'pleura', 'paler', 'peri', 'percha', 'hyper', 'pear', 'viper', 'purer', 'pernio', 'pearly', 'jumper', 'tapers', 'pierre', 'leper', 'taper', 'pearls', 'pucker', 'prater', 'super', 'petrov', 'pere', 'peer', 'caper', 'ponder', 'pier', 'damper', 'patter', 'capers', 'pleurs', 'persia', 'peters', 'preur', 'spears', 'spear', 'spyer', 'peers', 'potier', 'rapier', 'peur', 'kepler', 'poster', 'pepper', 'spider'], 86)"
confidentially,"([], 4)"
impressing,"([], 1)"
robber,"(['robberies', 'robbers'], 5)"
establish,"(['establishing', 'reestablish', 'establishes'], 45)"
nares,"(['nearness', 'enlarges', 'unawares'], 1)"
pathos,"([], 1)"
unsettled,"([], 5)"
disperses,"([], 2)"
mowed,"([], 1)"
speciously,"([], 1)"
coaxing,"([], 1)"
abstaining,"([], 2)"
remarriage,"([], 2)"
detonators,"([], 1)"
femora,"(['femoral', 'femorals'], 3)"
freshened,"([], 1)"
troubles,"(['troublesome'], 25)"
gloomy,"([], 36)"
issued,"(['fissured'], 58)"
overpowering,"([], 4)"
based,"(['banished', 'boasted', 'abashed', 'besashed'], 56)"
impairs,"([], 1)"
completely,"(['incompletely'], 95)"
airplane,"([], 2)"
solicitation,"(['solicitations'], 3)"
straighten,"(['straightening', 'straightens'], 6)"
dilemma,"([], 4)"
redeem,"([], 4)"
shimmering,"([], 2)"
behaves,"([], 2)"
women,"(['workmen'], 390)"
superfluous,"([], 10)"
flowerpots,"([], 1)"
originality,"([], 6)"
bomber,"([], 1)"
montdidier,"([], 1)"
barge,"([], 1)"
intercede,"([], 3)"
intoxication,"(['intoxications'], 13)"
allegro,"([], 2)"
factotum,"([], 1)"
clearness,"([], 12)"
aguinaldo,"([], 2)"
shit,"([], 1)"
healed,"([], 16)"
diseased,"([], 33)"
hardening,"([], 1)"
righting,"(['brightening', 'frightening'], 1)"
uncomplaining,"([], 1)"
succumbing,"([], 1)"
abuses,"(['albumoses'], 23)"
voting,"(['vomiting', 'revolting', 'devoting'], 6)"
autocratic,"([], 5)"
patent,"(['paternity', 'patiently'], 7)"
porfirio,"([], 1)"
sonya,"(['sontnya'], 447)"
secretory,"([], 3)"
manoeuvered,"([], 1)"
vereshchagin,"([], 24)"
legs,"(['ledgers', 'pledges', 'leagues', 'sleighs', 'legends'], 118)"
venous,"(['cavernous', 'ravenous'], 57)"
magna,"(['magnates', 'marginal', 'magnolia', 'magnate'], 2)"
radio,"([], 2)"
steshka,"([], 1)"
percentage,"([], 5)"
deprivation,"([], 1)"
hearers,"([], 4)"
howl,"(['howling'], 4)"
wright,"(['downright'], 5)"
idea,"(['ideal', 'ideals', 'ideally'], 141)"
innocuous,"([], 2)"
immortality,"([], 2)"
inhabitant,"([], 7)"
lawful,"(['lawfully'], 16)"
spectacled,"([], 3)"
induced,"([], 46)"
yiddish,"([], 1)"
thinning,"([], 1)"
import,"(['imported', 'imports'], 17)"
mohawk,"(['mohawks'], 2)"
infamy,"([], 1)"
offer,"(['offers', 'officer', 'offender', 'loffler', 'offenser', 'officier'], 57)"
tearing,"([], 22)"
rebuild,"([], 5)"
hiring,"(['hindering', 'chirping', 'hirelings', 'whirring'], 2)"
held,"(['helped', 'wheeled', 'herald', 'shield', 'heeled', 'beheld', 'upheld', 'shelled', 'healed', 'cheloid', 'heralds'], 287)"
legitimate,"(['illegitimate'], 15)"
divinities,"([], 1)"
olive,"(['outlive', 'outlived'], 7)"
advent,"([], 6)"
doze,"([], 2)"
stenosis,"([], 2)"
freed,"(['freckled', 'freedmen', 'freehold', 'freedman', 'frenzied', 'fretted'], 16)"
endell,"(['wendell'], 1)"
conceding,"([], 1)"
wormwood,"([], 7)"
tackle,"(['trackless', 'tackled'], 5)"
reciting,"(['recruiting'], 3)"
slipping,"([], 20)"
dismembered,"([], 2)"
trammeled,"([], 1)"
indignant,"(['indignantly'], 4)"
strategics,"([], 2)"
oiled,"(['boiled', 'soiled', 'coiled'], 1)"
pranced,"([], 3)"
slurred,"([], 1)"
moskva,"([], 8)"
revealing,"([], 8)"
icebags,"([], 1)"
empire,"(['empires'], 72)"
rochester,"([], 1)"
notion,"(['notions'], 16)"
throttle,"([], 2)"
participates,"([], 1)"
couler,"([], 1)"
imparted,"([], 4)"
impelling,"([], 1)"
roughened,"([], 2)"
pronunciation,"([], 1)"
grafted,"([], 3)"
fistulae,"([], 5)"
spines,"(['sphinxes'], 2)"
republicanism,"([], 3)"
steals,"([], 1)"
adjacent,"([], 93)"
glamour,"([], 3)"
tacked,"(['stacked'], 1)"
courtship,"([], 2)"
inaugurated,"([], 16)"
counsel,"(['counsels', 'counselor', 'counselors', 'counseled'], 10)"
crotchety,"([], 1)"
composition,"(['decomposition'], 12)"
occupies,"([], 3)"
winsor,"([], 2)"
ramshackle,"([], 1)"
giemsa,"([], 1)"
sn,"(['satan', 'sane', 'snare', 'swine', 'shun', 'seine'], 1)"
addition,"(['additions'], 72)"
freedom,"([], 172)"
indicating,"(['vindicating'], 29)"
enlarging,"([], 3)"
option,"(['optional'], 2)"
eradicating,"([], 1)"
sack,"(['stacks', 'stacked'], 8)"
degree,"([], 94)"
bodices,"([], 2)"
pins,"(['spines', 'sprains', 'napkins', 'panins', 'pigeons', 'palings'], 5)"
horrid,"(['horrified'], 12)"
exploration,"(['explorations'], 12)"
stay,"(['stately', 'staying', 'steady', 'strayed', 'stayed', 'astray', 'stays', 'starry', 'ecstasy', 'stray', 'stanley'], 74)"
danube,"([], 17)"
coarsely,"([], 2)"
pace,"(['palace', 'apace', 'palaces', 'packer', 'peaches', 'spaces', 'packets', 'pranced', 'pancake', 'parce', 'package', 'penance'], 40)"
treble,"(['traceable', 'tremble', 'trembled', 'trembles', 'trebled'], 2)"
notables,"([], 3)"
terminated,"([], 5)"
rumyantsovs,"([], 1)"
suturing,"([], 3)"
diffident,"([], 1)"
unyielding,"([], 2)"
cartwright,"([], 1)"
sebaceous,"([], 28)"
asset,"(['masseter', 'beausset', 'asserts', 'cassette'], 2)"
better,"([], 266)"
sventsyani,"([], 5)"
traversed,"([], 4)"
advisable,"([], 15)"
brotherhoods,"([], 3)"
stifle,"(['stifles', 'stifled'], 7)"
somber,"([], 2)"
homeward,"([], 4)"
undone,"(['undergone', 'underdone', 'undertone'], 5)"
hears,"(['hearts', 'theaters', 'hearst', 'hearings', 'heavers', 'hearers', 'healers'], 11)"
maps,"([], 7)"
lesson,"([], 11)"
hearing,"(['hearings', 'rehearsing'], 93)"
pray,"(['privacy', 'primary', 'prayers', 'prayer', 'primacy', 'prayed', 'sprayed', 'spray', 'praying', 'sprays', 'portray'], 79)"
lacerating,"([], 2)"
tear,"(['steamer', 'tears', 'teacher', 'theater', 'theatre', 'stewart', 'tearful', 'steward'], 24)"
latin,"(['location', 'plating', 'relating', 'locating', 'gallatin', 'bleating', 'ligating', 'ligation', 'platino', 'blasting', 'gelatin', 'slanting', 'latrines', 'alsatian', 'plaiting', 'elation'], 17)"
signaler,"([], 1)"
commissionaire,"([], 4)"
degwaded,"([], 1)"
heresy,"([], 2)"
taras,"([], 3)"
press,"(['process', 'progress', 'princess', 'premises', 'presents', 'pressed', 'presses', 'pressure', 'pressing', 'compress', 'peeress', 'express', 'protests', 'prowess', 'suppress', 'impress', 'priests', 'oppress', 'repress', 'depress', 'paresis', 'empress', 'professe', 'profess'], 81)"
faltered,"([], 5)"
cooking,"(['crooking'], 6)"
elaborate,"(['elaborated'], 5)"
refrigerator,"([], 1)"
noxious,"([], 1)"
deflection,"([], 1)"
maintained,"([], 40)"
absolutism,"([], 1)"
sherren,"([], 6)"
allude,"([], 3)"
chekmar,"([], 3)"
paralysis,"([], 75)"
sca,"(['scare', 'scrap', 'rascal', 'scraps', 'wascal', 'schwa', 'scan', 'oscar'], 1)"
inadvisable,"([], 2)"
millimetres,"([], 1)"
jutting,"([], 1)"
either,"(['neither'], 293)"
soilers,"([], 1)"
summits,"([], 2)"
phlyctenular,"([], 1)"
ore,"(['toured', 'cortez', 'spores', 'spore', 'mortem', 'sordes', 'corpse', 'sorter', 'horned', 'cornea', 'pores', 'cortex', 'core', 'goitre', 'morley', 'chorea', 'adored', 'soiree', 'cornet', 'moreau', 'worded', 'morgen', 'gorges', 'gorge', 'votre', 'notres', 'adores', 'corset', 'soared', 'notre', 'adore', 'ordeal', 'vortex', 'corked', 'sorrel', 'corded', 'forcer', 'contre', 'adorer', 'sorted', 'forme', 'ordre', 'courte', 'morel', 'snore', 'snored', 'dobroe', 'boire', 'orel', 'morale', 'afore', 'fore', 'oracle', 'morsel', 'lore', 'yore'], 3)"
ardor,"([], 8)"
unchanged,"([], 15)"
prided,"([], 1)"
ulnae,"([], 2)"
profile,"([], 6)"
excoriations,"([], 1)"
muddying,"([], 1)"
choose,"(['chooses'], 54)"
twirled,"([], 4)"
silence,"(['silenced', 'pestilence'], 136)"
experimental,"([], 8)"
nickel,"([], 1)"
conscientiously,"([], 2)"
activate,"([], 1)"
briar,"([], 1)"
apologizing,"([], 2)"
burned,"(['unburned', 'burnished', 'burdened', 'sunburned'], 77)"
grievances,"([], 15)"
blunder,"([], 5)"
flagella,"(['flagellae'], 2)"
polymer,"([], 1)"
sardonicus,"([], 2)"
request,"(['requests', 'requested', 'requesting'], 40)"
cloak,"(['cloaks'], 62)"
willamette,"([], 2)"
yesterday,"([], 69)"
plants,"(['plantaris', 'planets'], 10)"
kuragina,"([], 2)"
value,"(['valuable', 'valued', 'valuev', 'valuevo', 'evaluate'], 106)"
accord,"(['accorded'], 29)"
votes,"(['violates', 'devotees'], 60)"
strike,"(['stricken', 'strikers', 'striker'], 39)"
characterized,"([], 15)"
haemophilic,"(['haemophilics'], 7)"
aug,"([], 1)"
disperse,"(['dispersed', 'disperses'], 17)"
householders,"([], 1)"
edgeware,"([], 2)"
gifted,"([], 8)"
woolwork,"([], 2)"
shyness,"([], 5)"
bisecting,"([], 1)"
morsels,"([], 1)"
povarskoy,"([], 6)"
wavy,"([], 5)"
pretensions,"([], 8)"
gleefully,"([], 3)"
gained,"(['regained', 'bargained', 'engrained'], 45)"
husbands,"([], 13)"
magellan,"([], 2)"
premiers,"([], 3)"
swan,"(['swank', 'schwann'], 2)"
marbled,"([], 1)"
combative,"([], 1)"
charged,"(['discharged'], 28)"
protrusion,"([], 4)"
stuttering,"([], 1)"
overtures,"([], 1)"
ut,"(['utf', 'gouty', 'multi', 'cutis', 'ducts', 'rust', 'gut', 'gout', 'gutta', 'duct', 'taut', 'units', 'auto', 'bruit', 'utero', 'urate', 'erupt', 'justo', 'quart', 'tutor', 'faut', 'saute', 'mute', 'quilt', 'bust', 'uncut', 'wurst', 'strut', 'shuts', 'blurt', 'mustn', 'nuts', 'haute', 'murat', 'guest', 'puts', 'muter', 'hut', 'sount', 'grunt', 'tuft', 'gusto', 'gust', 'butts', 'ruts', 'punt', 'duets', 'quits', 'tufts', 'snout', 'mufti', 'hunts', 'salut', 'debut', 'busts', 'brunt', 'outdo', 'scut', 'rut', 'bouts', 'autre', 'quota', 'vult', 'unto', 'doute', 'rout', 'cutup', 'bwute', 'junot', 'lout', 'eut', 'tutti', 'bunt', 'input', 'audit', 'cult', 'haunt', 'ruth', 'quoth', 'aught', 'durst', 'flute'], 4)"
learnt,"([], 1)"
pips,"(['pipes', 'pimples'], 12)"
concavo,"([], 1)"
amiability,"([], 3)"
leadership,"([], 58)"
profited,"([], 4)"
torturing,"([], 3)"
palmar,"(['palmaris'], 10)"
cooee,"([], 7)"
onychia,"(['paronychia'], 10)"
details,"([], 67)"
inequitable,"([], 1)"
lessons,"([], 21)"
normalized,"([], 1)"
lavwuska,"([], 1)"
rubbish,"(['rubbishy'], 15)"
lymphocytosis,"([], 2)"
cannot,"([], 277)"
alesha,"([], 1)"
eschars,"([], 1)"
parity,"(['paternity'], 3)"
unobservant,"([], 3)"
steadfastly,"([], 2)"
delegations,"([], 2)"
gathering,"(['gatherings'], 20)"
paramore,"([], 2)"
virginian,"([], 1)"
embolic,"([], 11)"
list,"(['glisten', 'listing', 'listed', 'lists', 'enlist', 'blister', 'lister', 'duelist', 'listens'], 48)"
espied,"([], 3)"
spirited,"(['dispirited', 'inspirited'], 12)"
hoax,"(['thorax'], 1)"
rests,"(['requests', 'restless', 'harvests', 'protests', 'forests', 'breasts', 'priests', 'resorts', 'resists', 'arrests'], 17)"
dejected,"([], 9)"
startle,"([], 3)"
angel,"(['angeles', 'angelic', 'angels', 'angelo', 'angela'], 42)"
waking,"(['awakening'], 19)"
buildings,"(['outbuildings'], 19)"
cabinet,"([], 18)"
everlasting,"([], 3)"
giggler,"([], 1)"
essentials,"([], 2)"
volunteered,"([], 2)"
honors,"(['honours'], 18)"
crushing,"([], 22)"
baby,"(['crybaby', 'babylon'], 45)"
guest,"([], 17)"
sird,"([], 1)"
troop,"([], 2)"
jacinto,"([], 2)"
infections,"([], 24)"
lifestyle,"([], 1)"
cordon,"([], 2)"
hurrah,"([], 60)"
yusupov,"([], 1)"
gymnastics,"([], 1)"
esteeming,"([], 1)"
misunderstood,"([], 1)"
institute,"(['institutes'], 2)"
promptly,"([], 23)"
playfully,"([], 3)"
entering,"([], 68)"
opportune,"(['inopportune'], 4)"
incumbent,"([], 3)"
wars,"(['weavers', 'wards', 'warship', 'swears', 'rewards', 'warns', 'onwards', 'upwards', 'warts', 'inwards', 'wafers', 'dwarfs', 'wanders', 'wares', 'awards', 'wizards', 'cowards', 'edwards'], 67)"
stubborn,"(['stubbornly'], 12)"
chiefs,"(['kerchiefs'], 3)"
lilac,"([], 7)"
abstraction,"([], 7)"
long,"(['closing', 'looking', 'lounged', 'loafing', 'along', 'flowing', 'longer', 'losing', 'loading', 'belongs', 'sloping', 'longed', 'looming', 'blowing', 'prolong', 'lodging', 'loving', 'glowing', 'belong', 'logging', 'slowing', 'longus', 'locking', 'lolling', 'lounge', 'longing', 'longest', 'lording', 'looting', 'plowing', 'lozenge'], 991)"
